countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,DaysToSettle,DaysLate,payment_delay_days,is_late,invoice_age_days,days_until_due,PaperlessBill_Electronic,PaperlessBill_Paper
818,6627-ELFBK,11/26/2012,8164212163,2013-04-30,2013-05-30,27.41,1,2013-06-06,37,7,7,1,4691,-4662,True,False
406,3448-OWJOT,9/15/2012,8164224319,2012-04-01,2012-05-01,72.78,1,2012-05-11,40,10,10,1,5085,-5056,False,True
897,8690-EEBEO,12/5/2012,8164708697,2012-04-24,2012-05-24,52.8,0,2012-05-30,36,6,6,1,5062,-5033,False,True
391,2125-HJDLA,5/22/2012,8165388862,2013-09-22,2013-10-22,42.46,0,2013-11-01,40,10,10,1,4546,-4517,True,False
406,9758-AIEIK,4/23/2012,8166776603,2012-01-31,2012-03-01,81.13,0,2012-02-20,20,0,-10,0,5146,-5117,False,True
770,7856-ODQFO,8/5/2012,8184291649,2013-04-07,2013-05-07,9.47,0,2013-04-27,20,0,-10,0,4714,-4685,True,False
770,2026-XLBER,11/12/2012,8193327667,2012-07-14,2012-08-13,57.7,0,2012-07-31,17,0,-13,0,4981,-4952,False,True
391,1080-NDGAE,9/28/2012,8193630211,2012-03-10,2012-04-09,85.82,1,2012-04-14,35,5,5,1,5107,-5078,False,True
406,8389-TCXFQ,8/24/2012,8193753679,2012-08-04,2012-09-03,69.65,1,2012-09-13,40,10,10,1,4960,-4931,False,True
770,6077-FDQRK,9/11/2012,8200853537,2012-11-14,2012-12-14,60.66,0,2012-11-29,15,0,-15,0,4858,-4829,True,False
391,2820-XGXSB,1/26/2012,8203817830,2012-03-23,2012-04-22,92.34,0,2012-03-28,5,0,-25,0,5094,-5065,True,False
770,2026-XLBER,11/12/2012,8207456004,2012-03-09,2012-04-08,18.57,0,2012-04-01,23,0,-7,0,5108,-5079,False,True
897,1168-BEASA,11/6/2013,8223221939,2012-11-16,2012-12-16,84.22,1,2012-12-28,42,12,12,1,4856,-4827,False,True
770,7260-ZHAKS,6/17/2012,8227346978,2013-01-30,2013-03-01,53.71,0,2013-02-25,26,0,-4,0,4781,-4752,True,False
818,3271-HYHDN,4/28/2013,8240701264,2013-01-05,2013-02-04,46.1,0,2013-01-12,7,0,-23,0,4806,-4777,False,True
391,9014-WENVB,8/3/2013,8240803259,2012-06-20,2012-07-20,67.07,0,2012-07-20,30,0,0,0,5005,-4976,False,True
391,8156-PCYBM,3/3/2012,8243963846,2012-03-04,2012-04-03,59.3,0,2012-03-31,27,0,-3,0,5113,-5084,True,False
770,6077-FDQRK,9/11/2012,8244116210,2012-08-06,2012-09-05,47.35,0,2012-08-28,22,0,-8,0,4958,-4929,False,True
770,9149-MATVB,4/30/2013,8249581875,2013-12-02,2014-01-01,38.5,0,2013-12-16,14,0,-16,0,4475,-4446,True,False
391,2820-XGXSB,1/26/2012,8252449224,2012-12-18,2013-01-17,108.68,0,2012-12-22,4,0,-26,0,4824,-4795,True,False
818,8102-ABPKQ,8/29/2013,8258508334,2012-07-25,2012-08-24,61.39,1,2012-09-04,41,11,11,1,4970,-4941,False,True
406,9725-EZTEJ,3/17/2012,8260736009,2012-10-22,2012-11-21,93.24,1,2012-11-11,20,0,-10,0,4881,-4852,True,False
770,7228-LEPPM,4/30/2012,8262359020,2013-01-16,2013-02-15,47.74,0,2013-02-26,41,11,11,1,4795,-4766,True,False
897,6391-GBFQJ,11/25/2013,8269617897,2013-07-28,2013-08-27,41.79,0,2013-08-12,15,0,-15,0,4602,-4573,False,True
391,6632-CGYHU,1/8/2013,8273477766,2012-01-29,2012-02-28,51.13,0,2012-02-21,23,0,-7,0,5148,-5119,False,True
391,9174-IYKOC,11/27/2012,8273521159,2013-08-17,2013-09-16,57.6,0,2013-09-06,20,0,-10,0,4582,-4553,True,False
391,9212-BTDMX,4/22/2012,8276169596,2013-06-12,2013-07-12,53.19,0,2013-06-28,16,0,-14,0,4648,-4619,True,False
391,7841-HROAQ,9/15/2013,8277025756,2012-12-02,2013-01-01,84.74,0,2013-01-08,37,7,7,1,4840,-4811,False,True
391,2820-XGXSB,1/26/2012,8282397668,2013-08-22,2013-09-21,102.67,0,2013-08-29,7,0,-23,0,4577,-4548,True,False
391,7209-MDWKR,10/9/2013,8284200295,2013-08-11,2013-09-10,90.42,0,2013-09-12,32,2,2,1,4588,-4559,False,True
406,6833-ETVHD,4/30/2012,8292540307,2013-08-12,2013-09-11,75.88,0,2013-09-02,21,0,-9,0,4587,-4558,True,False
406,7600-OISKG,7/19/2013,8301490239,2012-11-30,2012-12-30,40.23,1,2012-12-26,26,0,-4,0,4842,-4813,False,True
770,0465-DTULQ,3/4/2013,8301711992,2013-07-29,2013-08-28,83.36,1,2013-08-26,28,0,-2,0,4601,-4572,True,False
406,9322-YCTQO,4/6/2012,8315488143,2013-01-08,2013-02-07,89.98,0,2013-02-11,34,4,4,1,4803,-4774,True,False
391,2423-QOKIO,5/11/2013,8317322623,2013-04-23,2013-05-23,74.98,0,2013-05-28,35,5,5,1,4698,-4669,False,True
770,6831-FIODB,5/8/2013,8329193507,2013-08-08,2013-09-07,43.2,0,2013-08-26,18,0,-12,0,4591,-4562,True,False
406,5164-VMYWJ,11/27/2013,8336544833,2013-08-10,2013-09-09,45.49,0,2013-09-01,22,0,-8,0,4589,-4560,False,True
391,3598-DNURW,8/29/2012,8342469093,2012-11-16,2012-12-16,46.07,0,2012-11-23,7,0,-23,0,4856,-4827,True,False
391,7209-MDWKR,10/9/2013,8343505064,2012-12-16,2013-01-15,61.2,0,2013-01-15,30,0,0,0,4826,-4797,False,True
770,3993-QUNVJ,12/31/2012,8346126237,2013-10-31,2013-11-30,61.43,0,2013-11-05,5,0,-25,0,4507,-4478,True,False
770,7228-LEPPM,4/30/2012,8346602190,2012-08-07,2012-09-06,60.58,0,2012-09-10,34,4,4,1,4957,-4928,True,False
391,0187-ERLSR,7/31/2013,8350497297,2013-03-16,2013-04-15,73.27,1,2013-04-04,19,0,-11,0,4736,-4707,False,True
391,6708-DPYTF,8/2/2012,8365287542,2012-08-01,2012-08-31,57.69,0,2012-09-08,38,8,8,1,4963,-4934,False,True
406,8389-TCXFQ,8/24/2012,8365605418,2013-06-06,2013-07-06,65.16,0,2013-06-14,8,0,-22,0,4654,-4625,True,False
406,8389-TCXFQ,8/24/2012,8374209501,2012-06-01,2012-07-01,83.68,1,2012-07-08,37,7,7,1,5024,-4995,False,True
897,9250-VHLWY,6/3/2013,8375759964,2012-05-24,2012-06-23,36.83,0,2012-06-17,24,0,-6,0,5032,-5003,False,True
406,0783-PEPYR,11/27/2013,8382421151,2012-09-30,2012-10-30,87.36,1,2012-11-18,49,19,19,1,4903,-4874,False,True
391,0379-NEVHP,4/6/2013,8385411888,2013-02-17,2013-03-19,79.25,0,2013-03-11,22,0,-8,0,4763,-4734,False,True
897,1408-OQZUE,9/14/2012,8389404239,2013-04-11,2013-05-11,44.06,0,2013-05-11,30,0,0,0,4710,-4681,True,False
897,9250-VHLWY,6/3/2013,8389561226,2012-03-24,2012-04-23,53.67,0,2012-04-17,24,0,-6,0,5093,-5064,False,True
818,8102-ABPKQ,8/29/2013,8390889307,2012-09-23,2012-10-23,67.92,1,2012-11-06,44,14,14,1,4910,-4881,False,True
391,2820-XGXSB,1/26/2012,8391160851,2012-08-25,2012-09-24,74.53,0,2012-09-01,7,0,-23,0,4939,-4910,True,False
406,5573-KSOIA,9/30/2013,8391971820,2012-01-20,2012-02-19,70.91,0,2012-02-23,34,4,4,1,5157,-5128,False,True
406,3448-OWJOT,9/15/2012,8394111674,2013-07-10,2013-08-09,78.88,1,2013-07-31,21,0,-9,0,4620,-4591,True,False
406,7938-EVASK,12/15/2012,8400290228,2012-07-13,2012-08-12,88.31,0,2012-08-28,46,16,16,1,4982,-4953,False,True
406,1447-YZKCL,8/10/2012,8401420623,2013-07-19,2013-08-18,116.66,1,2013-08-28,40,10,10,1,4611,-4582,True,False
897,3271-YDPUJ,4/2/2013,8412636726,2012-02-04,2012-03-05,43.29,0,2012-02-28,24,0,-6,0,5142,-5113,False,True
770,0706-NRGUP,4/9/2013,8419584909,2013-02-07,2013-03-09,26.49,0,2013-03-16,37,7,7,1,4773,-4744,False,True
406,9117-LYRCE,7/5/2013,8420453376,2012-10-11,2012-11-10,86.6,0,2012-11-13,33,3,3,1,4892,-4863,False,True
897,6391-GBFQJ,11/25/2013,8426420017,2013-01-31,2013-03-02,15.48,0,2013-02-12,12,0,-18,0,4780,-4751,False,True
406,1447-YZKCL,8/10/2012,8427086210,2013-10-30,2013-11-29,87.27,0,2013-12-05,36,6,6,1,4508,-4479,True,False
391,9174-IYKOC,11/27/2012,8428274862,2013-04-07,2013-05-07,77.01,0,2013-04-29,22,0,-8,0,4714,-4685,True,False
391,5920-DPXLN,11/11/2012,8429016073,2012-10-25,2012-11-24,40.55,0,2012-11-21,27,0,-3,0,4878,-4849,False,True
818,7946-HJDUR,2/21/2012,8429898953,2012-09-12,2012-10-12,51.0,0,2012-10-05,23,0,-7,0,4921,-4892,True,False
770,2687-XWAMA,4/3/2013,8444345875,2012-02-27,2012-03-28,41.71,0,2012-03-11,13,0,-17,0,5119,-5090,False,True
818,8102-ABPKQ,8/29/2013,8447618970,2013-06-18,2013-07-18,64.59,1,2013-08-06,49,19,19,1,4642,-4613,False,True
770,0706-NRGUP,4/9/2013,8449889683,2012-11-14,2012-12-14,20.61,0,2012-12-09,25,0,-5,0,4858,-4829,False,True
818,7946-HJDUR,2/21/2012,8450356834,2013-03-09,2013-04-08,50.21,0,2013-04-08,30,0,0,0,4743,-4714,True,False
406,4632-QZOKX,3/19/2013,8455537995,2013-09-02,2013-10-02,47.24,1,2013-09-28,26,0,-4,0,4566,-4537,True,False
406,0783-PEPYR,11/27/2013,8456442808,2013-07-05,2013-08-04,49.56,0,2013-08-16,42,12,12,1,4625,-4596,False,True
406,4640-FGEJI,4/4/2013,8459323044,2013-01-14,2013-02-13,40.13,0,2013-02-17,34,4,4,1,4797,-4768,False,True
770,0465-DTULQ,3/4/2013,8461427104,2013-01-11,2013-02-10,52.14,1,2013-02-20,40,10,10,1,4800,-4771,False,True
818,2824-HJQPP,9/4/2013,8462827944,2013-04-01,2013-05-01,52.4,0,2013-04-18,17,0,-13,0,4720,-4691,False,True
818,7695-NKUXM,11/21/2012,8464039248,2013-06-30,2013-07-30,63.05,0,2013-07-03,3,0,-27,0,4630,-4601,True,False
897,3271-YDPUJ,4/2/2013,8466153246,2012-06-03,2012-07-03,35.3,0,2012-07-03,30,0,0,0,5022,-4993,False,True
406,5164-VMYWJ,11/27/2013,8467769345,2012-07-28,2012-08-27,86.76,1,2012-09-15,49,19,19,1,4967,-4938,False,True
897,7372-CESLR,1/11/2013,8469604228,2013-06-08,2013-07-08,46.34,0,2013-06-21,13,0,-17,0,4652,-4623,True,False
897,6177-VTITE,10/26/2012,8471061442,2012-11-24,2012-12-24,19.06,1,2012-12-09,15,0,-15,0,4848,-4819,True,False
897,9286-VLKMI,2/13/2013,8471592455,2012-12-30,2013-01-29,51.96,0,2013-01-04,5,0,-25,0,4812,-4783,False,True
391,9014-WENVB,8/3/2013,8473757844,2013-06-05,2013-07-05,26.13,0,2013-07-13,38,8,8,1,4655,-4626,False,True
406,6048-QPZCF,7/13/2012,8478661655,2013-09-24,2013-10-24,54.37,0,2013-09-29,5,0,-25,0,4544,-4515,True,False
897,7654-DOLHO,4/4/2012,8482497127,2013-04-12,2013-05-12,16.06,0,2013-05-07,25,0,-5,0,4709,-4680,True,False
406,4092-ZAVRG,5/19/2012,8483378519,2012-01-04,2012-02-03,75.21,0,2012-01-13,9,0,-21,0,5173,-5144,False,True
770,0465-DTULQ,3/4/2013,8488549558,2012-04-28,2012-05-28,43.62,1,2012-06-12,45,15,15,1,5058,-5029,False,True
818,7695-NKUXM,11/21/2012,8489952796,2013-06-22,2013-07-22,53.19,0,2013-06-25,3,0,-27,0,4638,-4609,True,False
897,0688-XNJRO,6/24/2012,8493182849,2012-01-18,2012-02-17,18.03,0,2012-03-22,64,34,34,1,5159,-5130,False,True
406,8389-TCXFQ,8/24/2012,8502171486,2013-11-30,2013-12-30,73.6,1,2014-01-07,38,8,8,1,4477,-4448,True,False
770,2026-XLBER,11/12/2012,8503873648,2012-10-29,2012-11-28,37.87,0,2012-11-11,13,0,-17,0,4874,-4845,False,True
770,6077-FDQRK,9/11/2012,8513935149,2012-08-04,2012-09-03,30.14,0,2012-08-30,26,0,-4,0,4960,-4931,False,True
406,6048-QPZCF,7/13/2012,8514889441,2013-02-10,2013-03-12,92.14,1,2013-02-22,12,0,-18,0,4770,-4741,True,False
406,8976-AMJEO,3/3/2012,8517033976,2013-03-21,2013-04-20,70.99,0,2013-04-23,33,3,3,1,4731,-4702,True,False
818,5613-UHVMG,5/31/2012,8523083533,2012-09-12,2012-10-12,41.12,1,2012-10-21,39,9,9,1,4921,-4892,True,False
770,2687-XWAMA,4/3/2013,8527409222,2012-05-19,2012-06-18,67.97,0,2012-05-31,12,0,-18,0,5037,-5008,False,True
897,0688-XNJRO,6/24/2012,8528877072,2012-01-12,2012-02-11,64.19,0,2012-02-24,43,13,13,1,5165,-5136,False,True
770,4460-ZXNDN,6/27/2013,8548423449,2012-06-09,2012-07-09,51.6,0,2012-07-23,44,14,14,1,5016,-4987,False,True
818,2824-HJQPP,9/4/2013,8551131035,2012-11-19,2012-12-19,86.87,0,2012-12-08,19,0,-11,0,4853,-4824,False,True
770,9149-MATVB,4/30/2013,8553422918,2013-11-26,2013-12-26,51.42,0,2013-12-18,22,0,-8,0,4481,-4452,True,False
897,8942-ERSWK,1/11/2013,8564835935,2013-10-27,2013-11-26,9.53,0,2013-11-01,5,0,-25,0,4511,-4482,True,False
770,9323-NDIOV,7/9/2012,8568370573,2012-01-18,2012-02-17,56.55,1,2012-03-12,54,24,24,1,5159,-5130,False,True
391,0709-LZRJV,6/20/2013,8575598490,2012-07-13,2012-08-12,26.98,1,2012-08-24,42,12,12,1,4982,-4953,False,True
897,9250-VHLWY,6/3/2013,8576086686,2012-03-14,2012-04-13,38.0,0,2012-03-29,15,0,-15,0,5103,-5074,False,True
391,6708-DPYTF,8/2/2012,8582366228,2012-09-03,2012-10-03,27.42,0,2012-10-06,33,3,3,1,4930,-4901,True,False
897,8942-ERSWK,1/11/2013,8585978960,2013-10-19,2013-11-18,7.39,0,2013-10-29,10,0,-20,0,4519,-4490,True,False
897,9286-VLKMI,2/13/2013,8595337570,2012-08-19,2012-09-18,44.25,0,2012-08-22,3,0,-27,0,4945,-4916,False,True
897,3676-CQAIF,7/29/2013,8598688213,2012-02-25,2012-03-26,25.93,0,2012-04-02,37,7,7,1,5121,-5092,False,True
818,6004-KITZM,9/1/2013,8604269690,2013-08-01,2013-08-31,83.37,0,2013-08-30,29,0,-1,0,4598,-4569,False,True
391,1080-NDGAE,9/28/2012,8610241270,2012-03-14,2012-04-13,95.82,0,2012-03-31,17,0,-13,0,5103,-5074,False,True
406,5284-DJOZO,9/11/2012,8615012107,2012-01-27,2012-02-26,53.81,0,2012-02-11,15,0,-15,0,5150,-5121,False,True
897,3676-CQAIF,7/29/2013,8623313803,2012-02-07,2012-03-08,44.52,0,2012-03-17,39,9,9,1,5139,-5110,False,True
897,7372-CESLR,1/11/2013,8631854540,2013-04-15,2013-05-15,22.45,0,2013-05-12,27,0,-3,0,4706,-4677,True,False
897,7372-CESLR,1/11/2013,8634528747,2012-09-10,2012-10-10,52.82,0,2012-09-28,18,0,-12,0,4923,-4894,False,True
818,7946-HJDUR,2/21/2012,8636390396,2012-03-29,2012-04-28,55.38,0,2012-04-22,24,0,-6,0,5088,-5059,True,False
897,6296-UKEUZ,11/26/2012,8638140916,2012-12-07,2013-01-06,21.42,0,2012-12-08,1,0,-29,0,4835,-4806,True,False
391,3598-DNURW,8/29/2012,8645315959,2012-01-26,2012-02-25,47.02,0,2012-02-09,14,0,-16,0,5151,-5122,False,True
770,5592-UQXSS,12/31/2012,8653422623,2013-02-06,2013-03-08,37.22,0,2013-03-03,25,0,-5,0,4774,-4745,True,False
391,9212-BTDMX,4/22/2012,8656503168,2013-05-19,2013-06-18,35.15,0,2013-06-05,17,0,-13,0,4672,-4643,True,False
818,6627-ELFBK,11/26/2012,8659733546,2013-07-01,2013-07-31,57.97,0,2013-07-14,13,0,-17,0,4629,-4600,True,False
897,6296-UKEUZ,11/26/2012,8663805291,2013-03-05,2013-04-04,14.8,0,2013-03-07,2,0,-28,0,4747,-4718,True,False
406,4632-QZOKX,3/19/2013,8664445095,2012-02-21,2012-03-22,76.19,1,2012-04-03,42,12,12,1,5125,-5096,False,True
391,1080-NDGAE,9/28/2012,8673161784,2013-01-15,2013-02-14,100.0,1,2013-02-13,29,0,-1,0,4796,-4767,True,False
897,8690-EEBEO,12/5/2012,8673355331,2013-07-26,2013-08-25,64.18,0,2013-08-26,31,1,1,1,4604,-4575,True,False
391,9174-IYKOC,11/27/2012,8675080549,2013-11-24,2013-12-24,51.62,0,2013-12-18,24,0,-6,0,4483,-4454,True,False
391,7329-TWKLF,11/20/2013,8680785503,2013-09-08,2013-10-08,84.5,0,2013-09-23,15,0,-15,0,4560,-4531,False,True
391,9212-BTDMX,4/22/2012,8682159283,2012-10-19,2012-11-18,45.0,0,2012-10-31,12,0,-18,0,4884,-4855,True,False
406,2621-XCLEH,9/24/2012,8691041327,2012-04-16,2012-05-16,74.06,0,2012-05-30,44,14,14,1,5070,-5041,False,True
391,5196-TWQXF,6/20/2012,8696910353,2012-06-21,2012-07-21,82.34,0,2012-07-04,13,0,-17,0,5004,-4975,True,False
406,4651-PMEXQ,7/4/2012,8701747713,2012-01-09,2012-02-08,100.32,0,2012-02-11,33,3,3,1,5168,-5139,False,True
406,6833-ETVHD,4/30/2012,8710240010,2012-09-15,2012-10-15,84.17,0,2012-10-02,17,0,-13,0,4918,-4889,True,False
818,6627-ELFBK,11/26/2012,8711368352,2012-11-18,2012-12-18,80.49,1,2012-12-25,37,7,7,1,4854,-4825,False,True
770,7260-ZHAKS,6/17/2012,8711889452,2013-05-17,2013-06-16,55.31,0,2013-06-12,26,0,-4,0,4674,-4645,True,False
818,5613-UHVMG,5/31/2012,8713304663,2012-10-04,2012-11-03,64.59,1,2012-11-26,53,23,23,1,4899,-4870,True,False
406,5164-VMYWJ,11/27/2013,8718207011,2012-10-25,2012-11-24,65.2,0,2012-11-11,17,0,-13,0,4878,-4849,False,True
818,7695-NKUXM,11/21/2012,8718899384,2012-11-20,2012-12-20,38.12,1,2012-12-12,22,0,-8,0,4852,-4823,False,True
391,6160-HCSFI,1/10/2013,8731613770,2012-01-18,2012-02-17,77.44,0,2012-02-11,24,0,-6,0,5159,-5130,False,True
406,9322-YCTQO,4/6/2012,8732544679,2013-07-16,2013-08-15,86.39,0,2013-08-26,41,11,11,1,4614,-4585,True,False
406,4632-QZOKX,3/19/2013,8732948590,2012-05-20,2012-06-19,65.77,1,2012-06-27,38,8,8,1,5036,-5007,False,True
391,2423-QOKIO,5/11/2013,8733352411,2013-06-17,2013-07-17,64.21,0,2013-07-03,16,0,-14,0,4643,-4614,True,False
897,7372-CESLR,1/11/2013,8737102611,2013-01-02,2013-02-01,27.5,0,2013-01-27,25,0,-5,0,4809,-4780,False,True
391,6708-DPYTF,8/2/2012,8738019739,2012-01-21,2012-02-20,92.19,0,2012-02-19,29,0,-1,0,5156,-5127,False,True
391,2820-XGXSB,1/26/2012,8742038745,2012-06-01,2012-07-01,55.91,0,2012-06-07,6,0,-24,0,5024,-4995,True,False
897,0688-XNJRO,6/24/2012,8748260263,2012-12-31,2013-01-30,44.81,0,2013-02-16,47,17,17,1,4811,-4782,True,False
770,6831-FIODB,5/8/2013,8765324049,2012-01-16,2012-02-15,62.84,0,2012-02-10,25,0,-5,0,5161,-5132,False,True
406,4640-FGEJI,4/4/2013,8772170448,2012-05-22,2012-06-21,59.74,0,2012-06-18,27,0,-3,0,5034,-5005,False,True
818,1604-LIFKX,3/16/2013,8780390122,2012-08-17,2012-09-16,87.95,0,2012-09-27,41,11,11,1,4947,-4918,False,True
818,3568-JJMFW,1/9/2012,8786637235,2013-10-15,2013-11-14,60.71,1,2013-11-08,24,0,-6,0,4523,-4494,True,False
406,1447-YZKCL,8/10/2012,8788784425,2012-04-12,2012-05-12,73.29,0,2012-05-18,36,6,6,1,5074,-5045,False,True
770,3993-QUNVJ,12/31/2012,8788830849,2013-09-03,2013-10-03,84.91,0,2013-09-19,16,0,-14,0,4565,-4536,True,False
391,6160-HCSFI,1/10/2013,8793921356,2013-08-17,2013-09-16,82.91,0,2013-08-28,11,0,-19,0,4582,-4553,True,False
770,3831-FXWYK,3/8/2013,8808258474,2012-11-04,2012-12-04,66.03,0,2012-12-05,31,1,1,1,4868,-4839,False,True
770,0706-NRGUP,4/9/2013,8810803769,2012-07-23,2012-08-22,29.62,0,2012-08-31,39,9,9,1,4972,-4943,False,True
391,3598-DNURW,8/29/2012,8813796388,2013-04-26,2013-05-26,57.06,0,2013-05-11,15,0,-15,0,4695,-4666,True,False
770,9323-NDIOV,7/9/2012,8815422174,2013-07-17,2013-08-16,29.42,0,2013-08-10,24,0,-6,0,4613,-4584,True,False
770,7260-ZHAKS,6/17/2012,8820244619,2013-09-12,2013-10-12,19.7,0,2013-10-06,24,0,-6,0,4556,-4527,True,False
770,3993-QUNVJ,12/31/2012,8828293477,2012-08-02,2012-09-01,67.9,0,2012-08-18,16,0,-14,0,4962,-4933,False,True
897,1168-BEASA,11/6/2013,8835176664,2012-12-30,2013-01-29,59.86,0,2013-01-25,26,0,-4,0,4812,-4783,False,True
406,7245-CKNCN,6/4/2012,8840023232,2012-02-07,2012-03-08,88.89,0,2012-02-29,22,0,-8,0,5139,-5110,False,True
406,6833-ETVHD,4/30/2012,8844419761,2013-05-10,2013-06-09,54.69,0,2013-06-01,22,0,-8,0,4681,-4652,True,False
897,9460-VAZGD,8/10/2013,8852045930,2012-04-16,2012-05-16,64.78,0,2012-05-13,27,0,-3,0,5070,-5041,False,True
897,9883-SDWFS,7/8/2013,8857063465,2013-02-14,2013-03-16,7.78,0,2013-03-15,29,0,-1,0,4766,-4737,False,True
391,8820-BLYDZ,3/19/2013,8857627389,2012-04-08,2012-05-08,83.49,0,2012-04-20,12,0,-18,0,5078,-5049,False,True
897,9883-SDWFS,7/8/2013,8861999698,2012-07-28,2012-08-27,45.24,1,2012-09-12,46,16,16,1,4967,-4938,False,True
897,9460-VAZGD,8/10/2013,8862522772,2012-05-31,2012-06-30,26.91,0,2012-06-21,21,0,-9,0,5025,-4996,False,True
391,2423-QOKIO,5/11/2013,8864060748,2013-08-13,2013-09-12,61.06,0,2013-08-30,17,0,-13,0,4586,-4557,True,False
406,3448-OWJOT,9/15/2012,8867732285,2012-10-26,2012-11-25,96.51,1,2012-11-26,31,1,1,1,4877,-4848,True,False
818,3271-HYHDN,4/28/2013,8871842653,2012-03-05,2012-04-04,57.07,0,2012-03-14,9,0,-21,0,5112,-5083,False,True
406,7245-CKNCN,6/4/2012,8873482075,2012-05-21,2012-06-20,93.86,0,2012-06-13,23,0,-7,0,5035,-5006,False,True
770,0465-DTULQ,3/4/2013,8875015994,2012-11-16,2012-12-16,76.21,0,2012-12-20,34,4,4,1,4856,-4827,False,True
897,9250-VHLWY,6/3/2013,8891547275,2013-02-18,2013-03-20,58.53,0,2013-03-18,28,0,-2,0,4762,-4733,False,True
770,9149-MATVB,4/30/2013,8892880121,2012-06-22,2012-07-22,48.35,0,2012-07-18,26,0,-4,0,5003,-4974,False,True
391,0379-NEVHP,4/6/2013,8893171508,2013-05-29,2013-06-28,68.49,0,2013-06-06,8,0,-22,0,4662,-4633,True,False
897,8942-ERSWK,1/11/2013,8893780423,2013-10-19,2013-11-18,20.22,0,2013-10-27,8,0,-22,0,4519,-4490,True,False
770,7856-ODQFO,8/5/2012,8898728543,2013-04-07,2013-05-07,84.15,1,2013-05-07,30,0,0,0,4714,-4685,True,False
770,7260-ZHAKS,6/17/2012,8900955747,2012-09-06,2012-10-06,44.99,0,2012-09-26,20,0,-10,0,4927,-4898,True,False
818,7946-HJDUR,2/21/2012,8908680989,2013-03-31,2013-04-30,48.07,0,2013-04-26,26,0,-4,0,4721,-4692,True,False
391,7209-MDWKR,10/9/2013,8911239770,2013-04-24,2013-05-24,69.34,0,2013-05-28,34,4,4,1,4697,-4668,False,True
406,2621-XCLEH,9/24/2012,8912612689,2013-07-28,2013-08-27,92.17,1,2013-09-12,46,16,16,1,4602,-4573,True,False
391,3569-VJWXS,4/9/2013,8921244707,2013-01-26,2013-02-25,58.42,0,2013-02-19,24,0,-6,0,4785,-4756,False,True
391,2423-QOKIO,5/11/2013,8922128667,2013-03-05,2013-04-04,73.49,0,2013-04-01,27,0,-3,0,4747,-4718,False,True
770,0465-DTULQ,3/4/2013,8925106994,2013-01-18,2013-02-17,64.48,0,2013-02-23,36,6,6,1,4793,-4764,False,True
770,9323-NDIOV,7/9/2012,8926617482,2012-11-25,2012-12-25,52.01,1,2013-01-19,55,25,25,1,4847,-4818,True,False
770,2447-JCFGW,7/31/2012,8927871048,2013-03-19,2013-04-18,66.6,0,2013-04-11,23,0,-7,0,4733,-4704,True,False
770,5592-UQXSS,12/31/2012,8935367432,2012-04-09,2012-05-09,63.16,1,2012-05-26,47,17,17,1,5077,-5048,False,True
391,2423-QOKIO,5/11/2013,8938303761,2012-06-02,2012-07-02,73.95,0,2012-06-28,26,0,-4,0,5023,-4994,False,True
391,7841-HROAQ,9/15/2013,8942200261,2012-07-21,2012-08-20,64.33,0,2012-08-07,17,0,-13,0,4974,-4945,False,True
770,7260-ZHAKS,6/17/2012,8945106531,2012-07-14,2012-08-13,67.49,0,2012-07-29,15,0,-15,0,4981,-4952,True,False
897,3271-YDPUJ,4/2/2013,8945288109,2012-07-07,2012-08-06,31.81,0,2012-07-19,12,0,-18,0,4988,-4959,False,True
391,7209-MDWKR,10/9/2013,8951862221,2012-10-26,2012-11-25,74.92,0,2012-11-25,30,0,0,0,4877,-4848,False,True
406,9725-EZTEJ,3/17/2012,8953168938,2013-03-02,2013-04-01,77.52,1,2013-03-28,26,0,-4,0,4750,-4721,True,False
406,1447-YZKCL,8/10/2012,8965430329,2012-06-16,2012-07-16,61.6,0,2012-07-22,36,6,6,1,5009,-4980,False,True
818,5924-UOPGH,6/6/2013,8969881000,2012-09-19,2012-10-19,91.64,0,2012-10-10,21,0,-9,0,4914,-4885,False,True
391,9174-IYKOC,11/27/2012,8973326459,2012-07-31,2012-08-30,53.08,0,2012-09-10,41,11,11,1,4964,-4935,False,True
770,0706-NRGUP,4/9/2013,8978691415,2013-10-03,2013-11-02,44.36,0,2013-10-28,25,0,-5,0,4535,-4506,True,False
770,6077-FDQRK,9/11/2012,8983088903,2012-04-17,2012-05-17,46.17,0,2012-05-14,27,0,-3,0,5069,-5040,False,True
770,7260-ZHAKS,6/17/2012,8984387474,2012-06-27,2012-07-27,56.4,0,2012-07-21,24,0,-6,0,4998,-4969,True,False
770,9323-NDIOV,7/9/2012,8996690503,2012-09-18,2012-10-18,61.32,1,2012-10-25,37,7,7,1,4915,-4886,True,False
406,9725-EZTEJ,3/17/2012,9002067860,2012-03-20,2012-04-19,82.09,1,2012-04-26,37,7,7,1,5097,-5068,True,False
770,0465-DTULQ,3/4/2013,9010084863,2013-11-13,2013-12-13,58.22,0,2013-12-12,29,0,-1,0,4494,-4465,True,False
391,9212-BTDMX,4/22/2012,9010843366,2012-01-16,2012-02-15,49.25,0,2012-02-08,23,0,-7,0,5161,-5132,False,True
770,0465-DTULQ,3/4/2013,9012691752,2013-07-20,2013-08-19,38.55,0,2013-08-15,26,0,-4,0,4610,-4581,True,False
